id,block_code,sequence,layout,interior_m2,outdoor_m2,floor_level,price_amount,price_currency,price_confidence,sale_status,data_quality,is_modelled,source_url
AZW-B05-0080,B05,80,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B05-0081,B05,81,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B05-0082,B05,82,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B05-0083,B05,83,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B05-0084,B05,84,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B05-0085,B05,85,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B05-0086,B05,86,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B05-0087,B05,87,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B05-0088,B05,88,4+1,313.0,,3,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B05-0089,B05,89,5+1,361.0,,4,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B05-0090,B05,90,3+1,183.0,,5,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B05-0091,B05,91,1+1,85.0,,0,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B05-0092,B05,92,2+1,129.0,,1,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B05-0093,B05,93,4+1,313.0,,2,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B05-0094,B05,94,5+1,361.0,,3,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0001,B06,1,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0002,B06,2,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0003,B06,3,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0004,B06,4,4+1,313.0,,3,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0005,B06,5,5+1,361.0,,4,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0006,B06,6,3+1,183.0,,5,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0007,B06,7,1+1,85.0,,0,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0008,B06,8,2+1,129.0,,1,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0009,B06,9,4+1,313.0,,2,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0010,B06,10,5+1,361.0,,3,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0011,B06,11,3+1,183.0,,4,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0012,B06,12,1+1,85.0,,5,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0013,B06,13,2+1,129.0,,0,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0014,B06,14,4+1,313.0,,1,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0015,B06,15,5+1,361.0,,2,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0016,B06,16,3+1,183.0,,3,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0017,B06,17,1+1,85.0,,4,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0018,B06,18,2+1,129.0,,5,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0019,B06,19,4+1,313.0,,0,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0020,B06,20,5+1,361.0,,1,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0021,B06,21,3+1,183.0,,2,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0022,B06,22,1+1,85.0,,3,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0023,B06,23,2+1,129.0,,4,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0024,B06,24,4+1,313.0,,5,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0025,B06,25,5+1,361.0,,0,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0026,B06,26,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0027,B06,27,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0028,B06,28,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0029,B06,29,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0030,B06,30,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0031,B06,31,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0032,B06,32,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0033,B06,33,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0034,B06,34,4+1,313.0,,3,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0035,B06,35,5+1,361.0,,4,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0036,B06,36,3+1,183.0,,5,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0037,B06,37,1+1,85.0,,0,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0038,B06,38,2+1,129.0,,1,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0039,B06,39,4+1,313.0,,2,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0040,B06,40,5+1,361.0,,3,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0041,B06,41,3+1,183.0,,4,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0042,B06,42,1+1,85.0,,5,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0043,B06,43,2+1,129.0,,0,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0044,B06,44,4+1,313.0,,1,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0045,B06,45,5+1,361.0,,2,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0046,B06,46,3+1,183.0,,3,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0047,B06,47,1+1,85.0,,4,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0048,B06,48,2+1,129.0,,5,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0049,B06,49,4+1,313.0,,0,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0050,B06,50,5+1,361.0,,1,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0051,B06,51,3+1,183.0,,2,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0052,B06,52,1+1,85.0,,3,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0053,B06,53,2+1,129.0,,4,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0054,B06,54,4+1,313.0,,5,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0055,B06,55,5+1,361.0,,0,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0056,B06,56,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0057,B06,57,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0058,B06,58,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0059,B06,59,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0060,B06,60,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0061,B06,61,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0062,B06,62,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0063,B06,63,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0064,B06,64,4+1,313.0,,3,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0065,B06,65,5+1,361.0,,4,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0066,B06,66,3+1,183.0,,5,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0067,B06,67,1+1,85.0,,0,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0068,B06,68,2+1,129.0,,1,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0069,B06,69,4+1,313.0,,2,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0070,B06,70,5+1,361.0,,3,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0071,B06,71,3+1,183.0,,4,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0072,B06,72,1+1,85.0,,5,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0073,B06,73,2+1,129.0,,0,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0074,B06,74,4+1,313.0,,1,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0075,B06,75,5+1,361.0,,2,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0076,B06,76,3+1,183.0,,3,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0077,B06,77,1+1,85.0,,4,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0078,B06,78,2+1,129.0,,5,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0079,B06,79,4+1,313.0,,0,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0080,B06,80,5+1,361.0,,1,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0081,B06,81,3+1,183.0,,2,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0082,B06,82,1+1,85.0,,3,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0083,B06,83,2+1,129.0,,4,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0084,B06,84,4+1,313.0,,5,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0085,B06,85,5+1,361.0,,0,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0086,B06,86,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0087,B06,87,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0088,B06,88,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B06-0089,B06,89,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0090,B06,90,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B06-0091,B06,91,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B06-0092,B06,92,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B06-0093,B06,93,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0001,B07,1,4+1,313.0,,0,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0002,B07,2,5+1,361.0,,1,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0003,B07,3,3+1,183.0,,2,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0004,B07,4,1+1,85.0,,3,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0005,B07,5,2+1,129.0,,4,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0006,B07,6,4+1,313.0,,5,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0007,B07,7,5+1,361.0,,0,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0008,B07,8,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0009,B07,9,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0010,B07,10,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0011,B07,11,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0012,B07,12,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0013,B07,13,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0014,B07,14,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0015,B07,15,2+1,129.0,,2,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0016,B07,16,4+1,313.0,,3,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0017,B07,17,5+1,361.0,,4,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0018,B07,18,3+1,183.0,,5,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0019,B07,19,1+1,85.0,,0,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0020,B07,20,2+1,129.0,,1,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0021,B07,21,4+1,313.0,,2,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0022,B07,22,5+1,361.0,,3,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0023,B07,23,3+1,183.0,,4,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0024,B07,24,1+1,85.0,,5,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0025,B07,25,2+1,129.0,,0,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0026,B07,26,4+1,313.0,,1,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0027,B07,27,5+1,361.0,,2,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0028,B07,28,3+1,183.0,,3,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0029,B07,29,1+1,85.0,,4,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0030,B07,30,2+1,129.0,,5,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0031,B07,31,4+1,313.0,,0,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0032,B07,32,5+1,361.0,,1,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0033,B07,33,3+1,183.0,,2,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0034,B07,34,1+1,85.0,,3,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0035,B07,35,2+1,129.0,,4,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0036,B07,36,4+1,313.0,,5,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0037,B07,37,5+1,361.0,,0,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0038,B07,38,3+1,183.0,,1,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0039,B07,39,1+1,85.0,,2,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
AZW-B07-0040,B07,40,2+1,129.0,,3,281131,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/kvartira-2-1-azura-world-tyurkler-alanya-3/
AZW-B07-0041,B07,41,4+1,313.0,,4,650000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0042,B07,42,5+1,361.0,,5,1200000,EUR,inferred,unknown,modelled,true,https://www.seaside-alanya.com/de/antalya-alanya/residence/azura-world-residence
AZW-B07-0043,B07,43,3+1,183.0,,0,574000,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-apartamenty-3-1-xl-v-komplekse-azura-world-tyurkler-alanya/
AZW-B07-0044,B07,44,1+1,85.0,,1,168500,EUR,inferred,unknown,modelled,true,https://hasporealty.com/en/properties/prodaetsya-kvartira-1-1-v-komplekse-azura-world-oba-alanya/
